,AWS Mph WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,AWD_cos,AWD_sin,Sample Value
2017-12-04 00:00:00,10.75,20.77,51.21,29.38,-0.9822872507286887,0.18738131458572457,94.0
2017-12-04 01:00:00,11.21,21.61,50.94,29.36,-0.9792228106217657,0.20278729535651277,46.0
2017-12-04 02:00:00,9.98,22.1,51.13,29.35,-0.9991228300988584,0.04187565372919981,43.0
2017-12-04 03:00:00,10.74,21.68,51.68,29.34,-0.9905094632383088,0.1374445460371471,89.0
2017-12-04 04:00:00,12.27,23.75,51.79,29.3,-0.992546151641322,0.12186934340514755,88.0
2017-12-04 05:00:00,12.58,23.05,52.43,29.28,-0.9981347984218669,0.06104853953485719,75.0
2017-12-04 06:00:00,12.58,25.29,53.4,29.26,-0.9982398279237652,0.05930637357596205,83.0
2017-12-04 07:00:00,13.61,28.48,54.86,29.24,-0.9971851335251157,0.07497872682632804,239.0
2017-12-04 08:00:00,13.8,24.45,55.24,29.21,-0.9980267284282716,0.06279051952931358,202.0
2017-12-04 09:00:00,13.14,23.71,56.78,29.19,-0.9998157121216442,0.01919744239968948,723.0
2017-12-04 10:00:00,16.56,31.88,59.22,29.16,-0.998440764181981,-0.055821504993163316,315.0
2017-12-04 11:00:00,16.78,34.86,59.41,29.13,-0.997440782930944,-0.07149744433268579,153.0
2017-12-04 12:00:00,15.66,32.68,60.59,29.09,-0.997440782930944,-0.07149744433268579,334.0
2017-12-04 13:00:00,16.78,38.36,62.93,29.05,-0.9923319378854888,-0.12360147674049199,399.0
2017-12-04 14:00:00,17.4,37.83,63.64,29.02,-0.9882283814465528,-0.15298583628403817,464.0
2017-12-04 15:00:00,17.36,33.35,64.0,29.01,-0.9739759672790517,-0.2266513074368549,216.0
2017-12-04 16:00:00,17.35,33.42,63.38,29.01,-0.9774158942860959,-0.2113247964553886,145.0
2017-12-04 17:00:00,17.31,33.66,62.68,28.99,-0.9819587126964436,-0.1890954429898913,138.0
2017-12-04 18:00:00,19.16,38.68,62.68,28.97,-0.9822872507286886,-0.18738131458572477,220.0
2017-12-04 19:00:00,20.91,40.08,62.67,28.95,-0.9871362650729879,-0.15988118769183496,120.0
2017-12-04 20:00:00,20.27,39.73,62.68,28.93,-0.9876883405951378,-0.15643446504023073,214.0
2017-12-04 21:00:00,21.57,40.46,62.12,28.91,-0.9795752495993442,-0.20107792114596437,48.0
2017-12-04 22:00:00,19.7,39.94,61.43,28.91,-0.9654726308792252,-0.26050450864264785,38.0
2017-12-04 23:00:00,20.82,41.55,60.61,28.89,-0.9003187714021936,-0.43523109937232735,39.0
2017-12-05 00:00:00,21.28,40.92,51.8,28.96,-0.27060044597586363,-0.9626917464264788,46.0
2017-12-05 01:00:00,18.97,41.44,45.8,29.0,-0.28401534470392265,-0.958819734868193,68.0
2017-12-05 02:00:00,23.27,42.22,44.02,29.04,-0.2638730499653733,-0.964557418457798,50.0
2017-12-05 03:00:00,22.11,41.09,41.25,29.09,-0.2520693582431131,-0.9677091704819714,35.0
2017-12-05 04:00:00,20.2,37.45,39.52,29.12,-0.3222656952305121,-0.9466492601156961,22.0
2017-12-05 05:00:00,20.92,40.25,38.45,29.16,-0.2890317969444713,-0.9573194975320674,20.0
2017-12-05 06:00:00,18.98,37.03,37.77,29.18,-0.27731465330237737,-0.9607791541575942,21.0
2017-12-05 07:00:00,21.03,35.87,36.2,29.2,-0.37784078681846717,-0.9258705848099947,61.0
2017-12-05 08:00:00,17.47,29.63,34.77,29.23,-0.328866646738583,-0.9443763702374811,122.0
2017-12-05 09:00:00,20.33,35.91,32.07,29.25,-0.42261826174069994,-0.9063077870366497,199.0
2017-12-05 10:00:00,21.38,38.26,30.75,29.27,-0.3551069624081377,-0.9348256763960142,473.0
2017-12-05 11:00:00,21.11,36.78,31.96,29.28,-0.3842953226598034,-0.923210217112981,147.0
2017-12-05 12:00:00,21.46,37.83,32.38,29.27,-0.2890317969444713,-0.9573194975320674,159.0
2017-12-05 13:00:00,20.94,37.59,34.15,29.26,-0.18051914525055954,-0.983571470813386,450.0
2017-12-05 14:00:00,22.03,40.85,35.06,29.26,-0.161603821103361,-0.9868557164068074,435.0
2017-12-05 15:00:00,21.95,44.77,34.46,29.27,-0.19423435121997243,-0.9809551553491915,152.0
2017-12-05 16:00:00,20.51,40.04,33.55,29.28,-0.29070219359825294,-0.9568135840576073,43.0
2017-12-05 17:00:00,18.97,38.29,32.11,29.3,-0.27228024704057424,-0.9622179935292854,43.0
2017-12-05 18:00:00,16.21,32.68,31.51,29.32,-0.25038000405444183,-0.9681476403781076,25.0
2017-12-05 19:00:00,13.83,26.02,30.67,29.34,-0.2823414568428766,-0.9593139745400575,26.0
2017-12-05 20:00:00,13.53,22.69,30.46,29.36,-0.31067642963073183,-0.9505157316277837,23.0
2017-12-05 21:00:00,12.04,21.26,30.05,29.36,-0.3305143927132235,-0.9438009515832293,18.0
2017-12-05 22:00:00,12.05,22.94,29.52,29.36,-0.35347484377925703,-0.9354440308298674,18.0
2017-12-05 23:00:00,10.77,21.29,29.33,29.36,-0.3665012267242972,-0.9304175679820246,20.0
2017-12-06 00:00:00,10.0,18.7,29.48,29.35,-0.46792981426057345,-0.8837656300886934,12.0
2017-12-06 01:00:00,8.53,19.82,28.94,29.33,-0.6115270401858313,-0.79122353296749,19.0
2017-12-06 02:00:00,10.51,18.24,29.49,29.33,-0.4508775406894311,-0.8925858184521253,12.0
2017-12-06 03:00:00,9.1,18.56,29.83,29.33,-0.7253743710122879,-0.6883545756937537,15.0
2017-12-06 04:00:00,10.19,17.75,30.34,29.32,-0.5210096318405762,-0.8535507972753275,14.0
2017-12-06 05:00:00,8.24,16.74,31.86,29.31,-0.44619781310980944,-0.8949343616020248,17.0
2017-12-06 06:00:00,7.697,14.56,32.0,29.3,-0.7132504491541817,-0.7009092642998509,24.0
2017-12-06 07:00:00,9.51,18.24,31.99,29.31,-0.5906056676199253,-0.8069603121438019,41.0
2017-12-06 08:00:00,11.64,22.91,31.32,29.31,-0.14608302856241157,-0.9892723329629883,90.0
2017-12-06 09:00:00,13.2,25.43,31.35,29.33,-0.09063258019778002,-0.9958843986159703,152.0
2017-12-06 10:00:00,13.81,24.94,31.88,29.34,0.013962180339145995,-0.9999025240093042,140.0
2017-12-06 11:00:00,15.23,25.32,32.41,29.34,-0.20107792114596557,-0.9795752495993438,182.0
2017-12-06 12:00:00,16.38,28.93,33.28,29.34,-0.1890954429898912,-0.9819587126964436,253.0
2017-12-06 13:00:00,15.87,28.76,34.18,29.34,-0.2689198206152658,-0.9631625667976581,144.0
2017-12-06 14:00:00,14.98,27.95,34.83,29.35,-0.20107792114596557,-0.9795752495993438,146.0
2017-12-06 15:00:00,14.06,24.8,34.96,29.35,-0.20961856290382302,-0.9777832367586059,47.0
2017-12-06 16:00:00,12.87,23.78,34.85,29.36,-0.27731465330237737,-0.9607791541575942,35.0
2017-12-06 17:00:00,11.71,21.01,33.58,29.37,-0.34365969458561657,-0.939094252094709,24.0
2017-12-06 18:00:00,9.62,16.88,32.3,29.38,-0.2520693582431131,-0.9677091704819714,29.0
2017-12-06 19:00:00,11.17,19.89,31.99,29.39,-0.14953534344371014,-0.9887563810470058,25.0
2017-12-06 20:00:00,12.19,23.85,30.97,29.4,-0.12706460860135071,-0.9918944425900296,24.0
2017-12-06 21:00:00,10.57,19.19,29.97,29.4,-0.13052619222005163,-0.9914448613738104,34.0
2017-12-06 22:00:00,9.21,18.98,29.3,29.4,0.05756402695956707,-0.9983418166140283,29.0
2017-12-06 23:00:00,8.95,18.07,28.47,29.41,0.07323819712763138,-0.9973144772244581,26.0
2017-12-07 00:00:00,9.15,17.47,27.19,29.41,0.21643961393810246,-0.9762960071199335,19.0
2017-12-07 01:00:00,8.56,15.23,26.34,29.41,-0.04361938736533613,-0.9990482215818578,25.0
2017-12-07 02:00:00,10.59,20.52,25.81,29.42,0.08889429686644201,-0.9960410654107695,16.0
2017-12-07 03:00:00,10.64,18.73,25.16,29.43,0.04187565372919862,-0.9991228300988584,43.0
2017-12-07 04:00:00,10.94,18.7,24.44,29.44,0.09931974974363886,-0.9950555699612263,115.0
2017-12-07 05:00:00,10.64,18.73,22.49,29.45,0.40194777665596,-0.9156625933395611,21.0
2017-12-07 06:00:00,10.16,17.47,21.79,29.46,0.37784078681846683,-0.9258705848099948,20.0
2017-12-07 07:00:00,9.6,19.19,20.99,29.48,0.30403306092548954,-0.9526614812535865,38.0
2017-12-07 08:00:00,10.39,18.73,20.51,29.5,0.11146893220632544,-0.9937679191605964,40.0
2017-12-07 09:00:00,11.44,19.89,20.53,29.51,0.20620418539662896,-0.9785089851017785,30.0
2017-12-07 10:00:00,11.75,20.38,20.84,29.52,0.052335956242943946,-0.9986295347545738,41.0
2017-12-07 11:00:00,12.7,20.73,21.13,29.53,0.21643961393810246,-0.9762960071199335,50.0
2017-12-07 12:00:00,11.95,21.08,22.3,29.51,0.07149744433268572,-0.997440782930944,52.0
2017-12-07 13:00:00,11.16,21.4,23.96,29.49,-0.13917310096006494,-0.9902680687415704,46.0
2017-12-07 14:00:00,10.79,17.89,26.71,29.48,-0.08367784333231579,-0.9964928592495043,49.0
2017-12-07 15:00:00,12.1,21.64,27.96,29.47,-0.13052619222005163,-0.9914448613738104,29.0
2017-12-07 16:00:00,10.14,18.8,28.34,29.47,-0.13225639025712324,-0.9912155402515416,30.0
2017-12-07 17:00:00,8.9,18.49,27.17,29.47,-0.038387809087520396,-0.9992629164106211,35.0
2017-12-07 18:00:00,7.579,14.28,26.3,29.48,-0.25713279315469617,-0.9663760793213293,28.0
2017-12-07 19:00:00,8.18,14.6,25.16,29.49,-0.30403306092549076,-0.9526614812535861,27.0
2017-12-07 20:00:00,9.44,14.81,24.51,29.49,-0.297374874077786,-0.9547607995027975,27.0
2017-12-07 21:00:00,8.64,15.65,23.65,29.48,-0.2520693582431131,-0.9677091704819714,24.0
2017-12-07 22:00:00,9.89,18.03,22.42,29.47,-0.39233711660356146,-0.9198214973217377,23.0
2017-12-07 23:00:00,9.4,15.37,21.65,29.46,-0.3469356515732562,-0.9378889346118975,27.0
2017-12-08 00:00:00,8.8,15.72,20.96,29.45,-0.2520693582431131,-0.9677091704819714,28.0
2017-12-08 01:00:00,9.25,15.05,20.29,29.44,-0.35347484377925703,-0.9354440308298674,26.0
2017-12-08 02:00:00,9.55,14.67,19.39,29.42,-0.37784078681846717,-0.9258705848099947,28.0
2017-12-08 03:00:00,9.44,15.19,19.49,29.42,-0.544639035015027,-0.8386705679454242,28.0
2017-12-08 04:00:00,7.744,12.43,19.35,29.4,-0.5328762760707298,-0.8461931661275641,29.0
2017-12-08 05:00:00,7.744,14.14,18.9,29.38,-0.6896195437356697,-0.7241718614374676,31.0
2017-12-08 06:00:00,9.58,15.9,17.77,29.38,-0.8443279255020152,-0.5358267949789964,45.0
2017-12-08 07:00:00,9.97,19.93,17.77,29.38,-0.8377187166204388,-0.546101961014429,115.0
2017-12-08 08:00:00,10.9,20.1,18.22,29.37,-0.8038568606172172,-0.5948227867513415,78.0
2017-12-08 09:00:00,10.78,20.07,20.37,29.36,-0.8433914458128858,-0.5372996083468236,133.0
2017-12-08 10:00:00,11.31,20.03,23.81,29.36,-0.599023598515586,-0.8007313709487334,129.0
2017-12-08 11:00:00,11.21,20.24,27.32,29.34,-0.6959127965923145,-0.7181262977631887,112.0
2017-12-08 12:00:00,12.72,24.1,30.28,29.31,-0.6333808726275503,-0.7738402097265061,140.0
2017-12-08 13:00:00,11.75,21.01,33.13,29.29,-0.6252426563357051,-0.7804304073383298,86.0
2017-12-08 14:00:00,11.42,21.05,34.67,29.28,-0.6387678175155974,-0.7693995550468953,56.0
2017-12-08 15:00:00,12.12,21.36,35.78,29.26,-0.5313985795180828,-0.8471219213821372,39.0
2017-12-08 16:00:00,9.86,20.03,35.79,29.25,-0.7253743710122879,-0.6883545756937537,22.0
2017-12-08 17:00:00,8.86,16.28,34.35,29.24,-0.8171448983351286,-0.5764323161697931,28.0
2017-12-08 18:00:00,9.74,17.02,32.61,29.24,-0.846193166127564,-0.53287627607073,28.0
2017-12-08 19:00:00,9.6,18.35,31.51,29.23,-0.838670567945424,-0.5446390350150271,42.0
2017-12-08 20:00:00,11.32,21.05,30.47,29.2,-0.8280603346224946,-0.5606389945632415,24.0
2017-12-08 21:00:00,9.17,18.77,30.44,29.18,-0.7637960286346424,-0.6454576877239504,25.0
2017-12-08 22:00:00,8.33,19.09,30.42,29.17,-0.7716245833877202,-0.6360782202777636,24.0
2017-12-08 23:00:00,9.83,19.54,30.42,29.16,-0.8771461637055888,-0.4802234974431887,39.0
2017-12-09 00:00:00,10.24,19.23,30.42,29.13,-0.8625136692072576,-0.5060337641211635,143.0
2017-12-09 01:00:00,9.1,18.94,29.24,29.1,-0.7241718614374678,-0.6896195437356695,22.0
2017-12-09 02:00:00,8.05,14.56,26.31,29.08,-0.8980275757606159,-0.4399391698559147,22.0
2017-12-09 03:00:00,7.906000000000001,14.53,26.92,29.05,-0.989776230907789,-0.14262893370551152,27.0
2017-12-09 04:00:00,8.4,14.88,27.47,29.03,-0.9510565162951535,-0.30901699437494773,11.0
2017-12-09 05:00:00,8.96,14.98,26.9,29.02,-0.8580649057236445,-0.5135412520581701,24.0
2017-12-09 06:00:00,6.621,11.48,27.81,29.01,-0.6115270401858313,-0.79122353296749,32.0
2017-12-09 07:00:00,6.5520000000000005,11.48,29.17,29.02,-0.163325962241622,-0.9865721616069695,25.0
2017-12-09 08:00:00,9.28,17.16,29.67,29.04,0.4051415867798622,-0.9142539552342639,33.0
2017-12-09 09:00:00,12.67,29.39,28.95,29.07,0.6781596698680703,-0.7349145951499602,22.0
2017-12-09 10:00:00,13.85,27.39,28.8,29.1,0.7933533402912349,-0.608761429008721,19.0
2017-12-09 11:00:00,15.01,23.71,28.85,29.12,0.7649214009184311,-0.6441236297613874,21.0
2017-12-09 12:00:00,14.23,24.24,28.85,29.14,0.7107994738729921,-0.7033947028105043,19.0
2017-12-09 13:00:00,14.21,25.64,28.85,29.16,0.7535633923016373,-0.6573752457940965,16.0
2017-12-09 14:00:00,14.26,29.56,29.29,29.2,0.7349145951499598,-0.6781596698680706,13.0
2017-12-09 15:00:00,13.79,26.59,28.42,29.24,0.7313537016191707,-0.6819983600624983,15.0
2017-12-09 16:00:00,13.24,23.99,28.35,29.28,0.7671651518152999,-0.6414496315691575,13.0
2017-12-09 17:00:00,11.81,22.66,28.09,29.32,0.730162276620752,-0.6832737736807994,13.0
2017-12-09 18:00:00,10.02,19.26,27.88,29.35,0.6730125135097733,-0.7396310949786097,10.0
2017-12-09 19:00:00,10.06,21.5,27.3,29.38,0.7021530529951625,-0.7120260459909963,9.0
2017-12-09 20:00:00,9.68,18.8,26.21,29.4,0.6414496315691571,-0.7671651518153001,12.0
2017-12-09 21:00:00,9.67,17.75,24.83,29.41,0.4586495544843145,-0.8886172326549491,10.0
2017-12-09 22:00:00,7.751,16.0,23.82,29.41,0.3794561595290047,-0.9252097183857823,15.0
2017-12-09 23:00:00,6.1579999999999995,13.37,23.32,29.42,0.26555611748680874,-0.9640954042341101,13.0
2017-12-10 00:00:00,5.659,10.99,22.39,29.41,-0.23344536385590514,-0.9723699203976767,13.0
2017-12-10 01:00:00,6.511,11.27,21.73,29.39,-0.4570979270586941,-0.8894163732912975,13.0
2017-12-10 02:00:00,6.35,10.25,20.94,29.38,-0.5735764363510464,-0.8191520442889916,10.0
2017-12-10 03:00:00,6.957000000000001,12.92,20.9,29.37,-0.7289686274214119,-0.6845471059286884,8.0
2017-12-10 04:00:00,7.582999999999999,12.46,21.11,29.34,-0.849892692986864,-0.5269557954966775,13.0
2017-12-10 05:00:00,7.295,13.58,22.08,29.33,-0.8171448983351286,-0.5764323161697931,22.0
2017-12-10 06:00:00,9.8,18.38,22.53,29.31,-0.845261833221856,-0.5343523493898266,20.0
2017-12-10 07:00:00,10.05,15.76,23.53,29.31,-0.846193166127564,-0.53287627607073,18.0
2017-12-10 08:00:00,10.56,19.12,24.47,29.3,-0.8471219213821374,-0.5313985795180826,34.0
2017-12-10 09:00:00,12.98,23.29,25.83,29.28,-0.8633955506067718,-0.5045276238150191,34.0
2017-12-10 10:00:00,12.76,21.54,27.31,29.26,-0.8415107819453065,-0.5402403204776546,25.0
2017-12-10 11:00:00,11.97,22.38,30.76,29.26,-0.6211477802783105,-0.7836934573258396,18.0
2017-12-10 12:00:00,11.79,23.54,32.59,29.24,-0.36974675727382905,-0.9291325715340563,19.0
2017-12-10 13:00:00,9.76,17.02,33.77,29.24,0.043619387365335764,-0.9990482215818578,20.0
2017-12-10 14:00:00,7.982,15.41,34.49,29.24,0.3206129905856754,-0.9472102777460292,20.0
2017-12-10 15:00:00,8.39,15.12,34.43,29.27,0.6387678175155972,-0.7693995550468955,20.0
2017-12-10 16:00:00,8.3,14.77,33.07,29.3,0.535826794978996,-0.8443279255020155,20.0
2017-12-10 17:00:00,7.882999999999999,14.46,31.89,29.34,0.6414496315691571,-0.7671651518153001,18.0
2017-12-10 18:00:00,7.6770000000000005,13.97,30.89,29.37,0.6908824110768579,-0.7229671459095686,17.0
2017-12-10 19:00:00,8.1,14.95,30.57,29.39,0.7489557207890019,-0.6626200482157378,21.0
2017-12-10 20:00:00,7.3660000000000005,15.44,29.93,29.41,0.7749444887041794,-0.6320293026648511,20.0
2017-12-10 21:00:00,7.8660000000000005,15.97,29.53,29.43,0.8964864303834401,-0.44307119082418056,11.0
2017-12-10 22:00:00,7.67,16.18,29.34,29.44,0.9163627295622394,-0.4003490325568953,11.0
2017-12-10 23:00:00,5.582999999999999,11.09,29.29,29.43,0.7944146205354178,-0.607375839723287,16.0
2017-12-11 00:00:00,4.877,10.43,28.55,29.43,0.5920131787992191,-0.8059282822485161,18.0
2017-12-11 01:00:00,2.865,5.697,27.47,29.42,0.1650476058606778,-0.9862856015372314,19.0
2017-12-11 02:00:00,2.156,4.926,26.14,29.41,-0.9443763702374811,-0.3288666467385831,19.0
2017-12-11 03:00:00,1.679,4.716,24.43,29.39,-0.9792228106217657,0.20278729535651277,19.0
2017-12-11 04:00:00,3.07,6.608,25.33,29.37,-0.9774158942860959,-0.2113247964553886,19.0
2017-12-11 05:00:00,4.172,7.66,26.51,29.37,-0.9488760116444965,-0.31564903694710233,18.0
2017-12-11 06:00:00,5.62,10.71,27.24,29.36,-0.9982398279237652,-0.05930637357596181,27.0
2017-12-11 07:00:00,7.48,14.63,27.68,29.33,-0.9999619230641713,0.008726535498374403,55.0
2017-12-11 08:00:00,7.794,14.18,28.04,29.32,-0.9927573419294455,-0.12013683883464747,39.0
2017-12-11 09:00:00,7.897,14.25,28.76,29.28,-0.9960410654107696,-0.0888942968664412,60.0
2017-12-11 10:00:00,8.29,15.44,29.75,29.25,-0.9999756307053947,-0.00698126029796144,36.0
2017-12-11 11:00:00,8.61,17.37,31.55,29.19,-0.9777832367586062,0.20961856290382166,39.0
2017-12-11 12:00:00,8.49,15.26,34.37,29.14,-0.9802711746217218,0.19765734037912633,37.0
2017-12-11 13:00:00,7.055,12.71,36.26,29.09,-0.944376370237481,0.3288666467385834,40.0
2017-12-11 14:00:00,7.122000000000001,14.28,38.02,29.05,-0.9438009515832293,0.33051439271322347,40.0
2017-12-11 15:00:00,4.412,9.59,37.97,29.03,-0.9085081775267219,0.4178670738010767,42.0
2017-12-11 16:00:00,2.7939999999999996,6.257999999999999,38.33,29.04,-0.34365969458561596,0.9390942520947092,47.0
2017-12-11 17:00:00,2.8569999999999998,5.487,37.27,29.06,0.868458513820212,0.4957618478394526,32.0
2017-12-11 18:00:00,4.375,9.97,37.08,29.09,0.9927573419294454,-0.12013683883464783,29.0
2017-12-11 19:00:00,5.3870000000000005,12.64,34.1,29.11,0.8161375900801602,-0.5778576243835054,25.0
2017-12-11 20:00:00,7.666,15.55,33.37,29.13,0.7524149088957245,-0.6586894601186805,24.0
2017-12-11 21:00:00,10.54,20.63,33.5,29.15,0.7954734808548956,-0.6059884002657114,26.0
2017-12-11 22:00:00,14.33,24.9,32.8,29.19,0.8358073613682705,-0.5490228179981314,23.0
2017-12-11 23:00:00,13.08,26.37,32.37,29.22,0.831954122130483,-0.5548444274479986,17.0
2017-12-12 00:00:00,12.28,24.41,31.93,29.24,0.8211492091337037,-0.5707135676844322,8.0
2017-12-12 01:00:00,11.61,28.48,31.77,29.26,0.741975840975616,-0.6704266189587996,11.0
2017-12-12 02:00:00,17.14,34.58,28.09,29.29,0.8100416404457959,-0.5863723567357896,8.0
2017-12-12 03:00:00,14.52,28.83,25.29,29.32,0.7372773368101239,-0.6755902076156605,10.0
2017-12-12 04:00:00,13.33,27.64,24.34,29.34,0.7095707365365206,-0.7046342099635949,12.0
2017-12-12 05:00:00,14.56,28.76,22.51,29.36,0.7071067811865474,-0.7071067811865477,16.0
2017-12-12 06:00:00,12.33,25.29,21.22,29.38,0.7253743710122875,-0.688354575693754,15.0
2017-12-12 07:00:00,12.74,25.64,20.38,29.4,0.6414496315691571,-0.7671651518153001,20.0
2017-12-12 08:00:00,12.67,26.23,19.43,29.41,0.6704266189587993,-0.7419758409756162,20.0
2017-12-12 09:00:00,12.25,22.38,19.29,29.42,0.7046342099635947,-0.7095707365365209,12.0
2017-12-12 10:00:00,13.38,23.29,19.61,29.43,0.6704266189587993,-0.7419758409756162,15.0
2017-12-12 11:00:00,12.6,23.01,20.21,29.44,0.6934018282758124,-0.7205511116803309,17.0
2017-12-12 12:00:00,11.16,19.01,20.91,29.42,0.6347305132022674,-0.7727335734973513,16.0
2017-12-12 13:00:00,10.53,18.42,21.48,29.41,0.5721458734455156,-0.8201518758737726,16.0
2017-12-12 14:00:00,10.51,18.38,22.6,29.39,0.38912395014020607,-0.9211854055657213,17.0
2017-12-12 15:00:00,10.34,20.73,22.66,29.38,0.4289351334031449,-0.9033352928633013,18.0
2017-12-12 16:00:00,10.73,18.14,22.1,29.38,0.2739592186924319,-0.9617413095492116,16.0
2017-12-12 17:00:00,8.22,14.49,21.05,29.38,0.19594614424251766,-0.980614658546613,17.0
2017-12-12 18:00:00,7.393,15.79,20.1,29.37,0.19765734037912516,-0.9802711746217221,18.0
2017-12-12 19:00:00,6.414,13.48,19.35,29.37,-0.050592940076713014,-0.9987193571841863,27.0
2017-12-12 20:00:00,5.862,12.95,19.35,29.37,0.008726535498374096,-0.9999619230641713,29.0
2017-12-12 21:00:00,5.886,10.5,19.36,29.35,-0.06627390040000064,-0.99780146829205,28.0
2017-12-12 22:00:00,6.472,11.09,20.44,29.34,-0.07323819712763176,-0.9973144772244581,28.0
2017-12-12 23:00:00,5.093999999999999,11.55,20.89,29.31,-0.17020949916603276,-0.9854078984834901,21.0
2017-12-13 00:00:00,4.58,7.765,21.78,29.29,-0.5045276238150194,-0.8633955506067716,14.0
2017-12-13 01:00:00,4.846,9.52,21.76,29.25,-0.8933713883278377,-0.44931899861589636,13.0
2017-12-13 02:00:00,4.942,9.41,21.74,29.23,-0.9980267284282716,-0.06279051952931335,20.0
2017-12-13 03:00:00,5.789,10.99,21.74,29.2,-0.9961946980917455,-0.08715574274765794,12.0
2017-12-13 04:00:00,7.417999999999999,13.9,21.99,29.16,-0.99888987496197,0.04710645070964251,13.0
2017-12-13 05:00:00,7.9910000000000005,15.16,22.83,29.11,-0.9986295347545738,0.05233595624294381,19.0
2017-12-13 06:00:00,9.28,18.17,23.86,29.08,-1.0,1.2246467991473532e-16,28.0
2017-12-13 07:00:00,9.93,18.38,25.06,29.04,-0.9918944425900296,0.12706460860135066,184.0
2017-12-13 08:00:00,11.42,23.43,26.31,28.97,-1.0,1.2246467991473532e-16,90.0
2017-12-13 09:00:00,12.95,23.75,27.64,28.9,-0.9957246981845821,0.09237058744656172,197.0
2017-12-13 10:00:00,13.56,24.45,29.68,28.83,-0.9986295347545738,0.05233595624294381,280.0
2017-12-13 11:00:00,13.9,29.95,32.12,28.77,-0.9988061373414341,-0.04884976979561321,160.0
2017-12-13 12:00:00,12.23,26.94,34.8,28.73,-0.9685831611286311,-0.24868988716485502,200.0
2017-12-13 13:00:00,11.88,25.18,37.52,28.68,-0.8598522715968737,-0.5105429179116052,94.0
2017-12-13 14:00:00,12.64,23.82,36.89,28.65,-0.5920131787992201,-0.8059282822485153,27.0
2017-12-13 15:00:00,8.61,17.33,34.89,28.65,-0.6197790317951404,-0.7847763705330827,21.0
2017-12-13 16:00:00,11.08,31.14,35.57,28.67,0.08541692313736729,-0.9963452961909064,17.0
2017-12-13 17:00:00,15.77,27.74,35.62,28.71,0.504527623815019,-0.8633955506067718,21.0
2017-12-13 18:00:00,17.1,32.79,34.41,28.77,0.5807029557109393,-0.8141155183563196,30.0
2017-12-13 19:00:00,17.19,31.98,31.41,28.83,0.650774217265851,-0.7592713073348807,32.0
2017-12-13 20:00:00,17.85,32.44,29.19,28.89,0.5792811723426785,-0.8151277957285544,31.0
2017-12-13 21:00:00,16.13,27.67,28.85,28.95,0.6170358751407488,-0.7869350219613372,27.0
2017-12-13 22:00:00,13.77,30.19,29.48,29.0,0.8571673007021121,-0.5150380749100545,24.0
2017-12-13 23:00:00,15.67,33.59,30.01,29.06,0.9829353491495542,-0.18395135061272044,25.0
2017-12-14 00:00:00,13.95,28.97,29.63,29.11,0.9857034690888536,-0.16848937956500207,11.0
2017-12-14 01:00:00,13.79,29.7,29.55,29.15,0.9999799305007372,0.006335502800942902,37.0
2017-12-14 02:00:00,12.49,27.29,27.79,29.19,0.9342044743210296,-0.35673799931962497,8.0
2017-12-14 03:00:00,10.14,24.13,26.18,29.23,0.7933533402912349,-0.608761429008721,8.0
2017-12-14 04:00:00,9.63,16.91,23.75,29.25,0.7660444431189778,-0.6427876096865396,11.0
2017-12-14 05:00:00,8.29,15.12,22.82,29.28,0.6717205893229896,-0.7408045962867505,12.0
2017-12-14 06:00:00,8.25,15.16,21.77,29.31,0.6704266189587993,-0.7419758409756162,21.0
2017-12-14 07:00:00,8.46,14.21,20.71,29.33,0.6211477802783103,-0.7836934573258398,19.0
2017-12-14 08:00:00,7.972,13.09,19.95,29.35,0.5764323161697923,-0.8171448983351292,26.0
2017-12-14 09:00:00,6.156000000000001,11.9,19.3,29.39,0.5269557954966775,-0.849892692986864,27.0
2017-12-14 10:00:00,4.569,7.8,20.84,29.42,0.15988118769183446,-0.987136265072988,41.0
2017-12-14 11:00:00,5.147,8.29,23.21,29.43,-0.09758289975914979,-0.9952273999818312,46.0
2017-12-14 12:00:00,4.185,8.78,25.71,29.41,0.12879559657756257,-0.9916711623830905,37.0
2017-12-14 13:00:00,3.674,9.1,27.95,29.4,0.5343523493898266,-0.845261833221856,12.0
2017-12-14 14:00:00,5.7,9.9,27.36,29.39,0.9837286289495359,0.17966074859319253,48.0
2017-12-14 15:00:00,4.955,8.96,26.96,29.4,0.9474897046551207,0.31978627170745155,41.0
2017-12-14 16:00:00,3.9210000000000003,7.835,26.02,29.4,0.9581728570278079,0.2861901047471211,28.0
2017-12-14 17:00:00,1.8940000000000001,5.066,25.95,29.41,0.8435789473714388,0.5370051764663868,47.0
2017-12-14 18:00:00,3.656,7.835,25.41,29.41,-0.27228024704057424,-0.9622179935292854,43.0
2017-12-14 19:00:00,4.713,9.03,24.82,29.42,0.09063258019777964,-0.9958843986159704,33.0
2017-12-14 20:00:00,4.253,7.94,23.8,29.43,0.18909544298989084,-0.9819587126964437,44.0
2017-12-14 21:00:00,3.63,6.047999999999999,22.83,29.42,0.027921638723569623,-0.9996101150403544,52.0
2017-12-14 22:00:00,3.005,5.347,22.43,29.42,-0.24699901272274352,-0.9690157314068694,35.0
2017-12-14 23:00:00,3.005,5.312,21.22,29.4,-0.6921431738704072,-0.7217602280983618,30.0
