,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
112,2019-07-05 16:00:00,9745,5.121,271.8,76.57,11.9,90.3,29.3,105.0,13.66
113,2019-07-05 17:00:00,9746,4.049,78.39,23.47,9.31,88.0,29.3,100.4,13.65
114,2019-07-05 18:00:00,9747,5.607,176.1,67.96,22.69,82.7,29.31,97.7,13.65
115,2019-07-05 19:00:00,9748,1.816,98.1,78.37,4.611,79.68,29.31,84.0,13.65
116,2019-07-05 20:00:00,9749,5.359,248.7,79.49,23.05,80.9,29.32,81.6,13.65
117,2019-07-05 21:00:00,9750,2.85,165.6,48.18,11.13,77.6,29.34,80.5,13.65
118,2019-07-05 22:00:00,9751,2.454,278.4,18.76,5.031,77.36,29.34,78.38,13.65
119,2019-07-05 23:00:00,9752,1.82,238.8,43.15,3.524,77.52,29.33,78.87,13.64
120,2019-07-06 00:00:00,9753,1.845,115.7,92.6,10.81,78.13,29.33,79.64,13.64
121,2019-07-06 01:00:00,9754,3.223,51.59,43.56,10.5,77.7,29.32,79.75,13.65
122,2019-07-06 02:00:00,9755,1.655,107.2,72.2,4.681,76.44,29.32,78.87,13.65
123,2019-07-06 03:00:00,9756,1.788,297.9,61.08,4.015,76.08,29.31,77.62,13.64
124,2019-07-06 04:00:00,9757,4.733,344.0,46.87,16.14,75.07,29.33,76.92,13.65
125,2019-07-06 05:00:00,9758,5.321,20.07,21.6,10.78,74.06,29.34,76.12,13.65
126,2019-07-06 06:00:00,9759,4.63,3.886,23.3,9.45,74.55,29.35,77.24,13.64
127,2019-07-06 07:00:00,9760,6.815,14.31,16.94,13.51,74.23,29.35,77.88,13.65
128,2019-07-06 08:00:00,9761,7.217,9.4,20.44,12.57,73.86,29.36,78.27,13.65
129,2019-07-06 09:00:00,9762,6.606,9.26,23.88,11.66,75.55,29.36,81.2,13.64
130,2019-07-06 10:00:00,9763,6.286,16.64,22.33,12.01,76.89,29.36,90.5,13.64
131,2019-07-06 11:00:00,9764,10.34,15.6,18.48,16.77,75.65,29.37,90.6,13.65
132,2019-07-06 12:00:00,9765,12.1,12.34,22.03,25.78,75.36,29.37,88.9,13.47
