,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
100,2019-02-05 04:00:00,6133,5.27,281.2,17.58,10.39,28.84,29.4,31.14,13.62
101,2019-02-05 05:00:00,6134,5.054,308.4,18.82,8.78,29.09,29.41,30.87,13.62
102,2019-02-05 06:00:00,6135,6.201,16.58,21.03,13.69,29.46,29.43,31.1,13.62
103,2019-02-05 07:00:00,6136,7.273,23.61,16.85,13.58,28.63,29.46,31.06,13.62
104,2019-02-05 08:00:00,6137,7.49,23.54,15.17,14.11,27.56,29.48,30.52,13.62
105,2019-02-05 09:00:00,6138,6.368,34.17,19.47,10.99,27.81,29.5,31.02,13.62
106,2019-02-05 10:00:00,6139,5.463,41.87,17.99,10.71,29.31,29.5,33.13,13.62
107,2019-02-05 11:00:00,6140,6.607,22.56,18.97,12.08,30.39,29.51,35.31,13.62
108,2019-02-05 12:00:00,6141,5.893,26.33,15.68,10.64,31.09,29.5,37.0,13.62
109,2019-02-05 13:00:00,6142,7.384,51.22,18.64,14.28,32.66,29.48,38.39,13.62
110,2019-02-05 14:00:00,6143,9.06,50.56,16.1,16.77,32.52,29.46,39.51,13.62
111,2019-02-05 15:00:00,6144,9.34,60.48,15.78,17.4,30.94,29.45,38.47,13.62
112,2019-02-05 16:00:00,6145,8.98,63.89,17.06,17.44,30.76,29.42,35.77,13.63
113,2019-02-05 17:00:00,6146,7.195,52.9,18.71,14.32,31.11,29.43,34.97,13.61
114,2019-02-05 18:00:00,6147,7.377,58.13,16.89,17.44,31.21,29.39,33.86,13.62
115,2019-02-05 19:00:00,6148,8.45,76.13,16.24,16.32,31.79,29.37,33.36,13.62
116,2019-02-05 20:00:00,6149,8.87,90.1,17.27,17.72,32.69,29.34,34.09,13.63
117,2019-02-05 21:00:00,6150,4.916,92.9,26.31,11.2,32.8,29.31,34.13,13.63
118,2019-02-05 22:00:00,6151,6.775,72.87,77.53,28.65,33.29,29.31,34.43,13.61
119,2019-02-05 23:00:00,6152,4.163,84.6,30.88,10.71,32.83,29.29,34.47,13.63
120,2019-02-06 00:00:00,6153,3.195,90.3,64.16,11.66,33.31,29.26,34.93,13.62
121,2019-02-06 01:00:00,6154,2.066,7.911,59.27,5.592,33.24,29.26,35.05,13.63
122,2019-02-06 02:00:00,6155,2.64,123.6,49.8,6.643,33.47,29.23,35.39,13.61
123,2019-02-06 03:00:00,6156,1.849,132.6,73.86,4.926,33.95,29.23,35.77,13.63
124,2019-02-06 04:00:00,6157,2.107,286.8,55.99,5.242,33.77,29.21,35.85,13.62
125,2019-02-06 05:00:00,6158,2.657,3.949,27.69,5.767,33.64,29.2,36.01,13.63
126,2019-02-06 06:00:00,6159,1.937,319.3,42.62,5.207,33.76,29.2,35.89,13.63
127,2019-02-06 07:00:00,6160,1.527,348.2,50.18,3.735,33.93,29.22,36.04,13.62
128,2019-02-06 08:00:00,6161,3.495,22.35,14.04,6.083,33.68,29.23,36.01,13.61
129,2019-02-06 09:00:00,6162,1.704,39.33,27.75,3.454,34.19,29.25,36.73,13.62
130,2019-02-06 10:00:00,6163,2.76,4.371,34.69,8.92,35.27,29.26,38.5,13.61
131,2019-02-06 11:00:00,6164,5.037,3.59,22.26,11.09,36.01,29.27,40.71,13.63
132,2019-02-06 12:00:00,6165,4.683,358.6,22.05,11.27,36.68,29.28,41.71,13.63
133,2019-02-06 13:00:00,6166,5.665,358.7,22.69,12.25,36.04,29.27,41.87,13.62
134,2019-02-06 14:00:00,6167,6.721,1.45,21.61,13.58,36.31,29.26,41.95,13.62
135,2019-02-06 15:00:00,6168,5.851,8.79,21.31,11.62,35.94,29.28,41.41,13.63
136,2019-02-06 16:00:00,6169,7.642,25.2,14.37,13.06,35.91,29.29,40.4,13.62
137,2019-02-06 17:00:00,6170,8.04,25.74,15.27,14.11,34.65,29.3,39.24,13.62
138,2019-02-06 18:00:00,6171,5.925,4.83,20.89,12.25,34.37,29.33,37.31,13.62
139,2019-02-06 19:00:00,6172,7.722,22.97,15.92,14.46,33.84,29.33,36.46,13.62
140,2019-02-06 20:00:00,6173,6.507,41.25,18.13,13.3,33.55,29.33,35.96,13.62
141,2019-02-06 21:00:00,6174,6.422,48.21,17.55,13.48,33.18,29.32,35.47,13.63
142,2019-02-06 22:00:00,6175,5.767,61.88,15.49,11.34,33.54,29.31,35.16,13.62
143,2019-02-06 23:00:00,6176,4.538,53.08,19.27,9.27,33.78,29.32,35.28,13.62
144,2019-02-07 00:00:00,6177,4.52,71.06,18.02,9.27,33.55,29.3,35.51,13.62
145,2019-02-07 01:00:00,6178,4.878,56.13,17.23,8.71,33.24,29.29,35.51,13.63
146,2019-02-07 02:00:00,6179,5.039,70.24,15.38,9.76,33.23,29.25,35.43,13.63
147,2019-02-07 03:00:00,6180,5.531,73.95,14.19,9.73,33.66,29.23,35.51,13.63
