TIMESTAMP,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg
2019-03-06 03:00:00,8.14,282.2,10.78,15.37,11.87,29.66
2019-03-06 04:00:00,6.465,275.0,10.91,11.55,11.36,29.66
2019-03-06 05:00:00,6.46,272.7,9.65,11.83,10.8,29.67
2019-03-06 06:00:00,6.097,273.7,10.53,10.15,10.63,29.67
2019-03-06 07:00:00,6.082999999999999,253.5,13.25,11.27,10.17,29.68
2019-03-06 08:00:00,7.415,261.9,15.42,13.62,11.54,29.69
2019-03-06 09:00:00,7.912000000000001,244.7,18.04,15.55,14.24,29.69
2019-03-06 10:00:00,10.22,243.5,17.06,17.72,16.97,29.67
2019-03-06 11:00:00,10.52,242.2,19.19,19.79,20.07,29.66
2019-03-06 12:00:00,10.5,239.7,22.09,20.45,22.77,29.65
2019-03-06 13:00:00,11.98,231.6,21.23,22.84,25.05,29.63
2019-03-06 14:00:00,13.26,227.5,18.9,22.55,26.99,29.6
2019-03-06 15:00:00,12.18,243.9,20.62,24.62,29.52,29.57
2019-03-06 16:00:00,12.59,254.8,16.02,23.5,30.42,29.55
2019-03-06 17:00:00,13.97,252.2,14.44,25.6,31.27,29.54
2019-03-06 18:00:00,11.31,243.9,12.28,23.29,31.09,29.53
2019-03-06 19:00:00,9.65,247.1,12.27,18.0,30.48,29.53
2019-03-06 20:00:00,11.22,258.0,13.86,23.61,30.49,29.53
2019-03-06 21:00:00,11.46,268.6,11.99,24.94,29.77,29.54
2019-03-06 22:00:00,11.4,276.6,11.94,20.03,28.55,29.56
2019-03-06 23:00:00,14.06,285.5,10.37,23.43,26.99,29.57
2019-03-07 00:00:00,13.13,298.7,13.91,22.66,25.15,29.58
2019-03-07 01:00:00,10.37,312.3,13.22,18.1,23.59,29.6
2019-03-07 02:00:00,8.69,317.6,13.63,16.25,22.43,29.62
2019-03-07 03:00:00,7.281000000000001,320.6,12.58,13.9,21.43,29.63
2019-03-07 04:00:00,6.419,301.7,9.01,10.64,20.29,29.65
2019-03-07 05:00:00,6.074,309.6,12.08,10.29,19.83,29.67
2019-03-07 06:00:00,4.7,297.1,10.87,7.835,18.92,29.69
2019-03-07 07:00:00,4.496,297.7,11.3,7.695,19.02,29.7
2019-03-07 08:00:00,4.66,315.0,24.34,7.45,20.12,29.7
2019-03-07 09:00:00,5.992999999999999,11.68,21.21,11.16,22.11,29.7
2019-03-07 10:00:00,5.952000000000001,21.25,27.93,11.13,23.43,29.71
2019-03-07 11:00:00,5.162000000000001,42.73,28.84,10.67,25.35,29.73
2019-03-07 12:00:00,5.032,29.14,35.49,10.01,25.51,29.74
2019-03-07 13:00:00,3.9330000000000003,12.33,31.31,10.25,25.82,29.73
2019-03-07 14:00:00,5.7170000000000005,37.68,23.04,10.95,26.18,29.7
2019-03-07 15:00:00,5.749,31.48,21.6,10.15,26.48,29.69
2019-03-07 16:00:00,6.103,47.77,20.78,10.36,26.36,29.67
2019-03-07 17:00:00,5.185,61.4,20.64,9.38,26.87,29.66
2019-03-07 18:00:00,4.805,71.14,18.97,8.43,26.34,29.64
2019-03-07 19:00:00,4.88,79.57,19.2,9.76,25.71,29.63
2019-03-07 20:00:00,4.843999999999999,96.0,17.46,9.69,25.74,29.63
2019-03-07 21:00:00,5.316,95.2,16.79,9.9,25.15,29.62
2019-03-07 22:00:00,3.937,100.3,20.58,10.67,24.74,29.62
2019-03-07 23:00:00,3.897,96.3,15.71,8.15,24.88,29.61
2019-03-08 00:00:00,2.211,110.1,20.33,6.819,24.61,29.6
2019-03-08 01:00:00,1.7590000000000001,147.4,20.57,3.84,23.97,29.59
2019-03-08 02:00:00,2.825,150.1,16.71,5.662000000000001,25.85,29.57
2019-03-08 03:00:00,4.196000000000001,153.5,14.17,9.24,26.16,29.55
2019-03-08 04:00:00,4.8180000000000005,160.6,17.07,9.83,25.79,29.53
2019-03-08 05:00:00,2.2969999999999997,139.5,35.6,8.12,25.6,29.53
2019-03-08 06:00:00,1.8259999999999998,125.3,29.75,4.365,25.68,29.53
2019-03-08 07:00:00,1.5490000000000002,174.3,44.05,3.2089999999999996,25.82,29.53
2019-03-08 08:00:00,1.84,189.9,45.46,4.155,26.56,29.53
2019-03-08 09:00:00,3.5469999999999997,93.3,20.77,7.343999999999999,28.97,29.53
2019-03-08 10:00:00,4.916,84.2,18.37,9.31,30.04,29.53
2019-03-08 11:00:00,4.909,84.0,17.56,8.57,30.15,29.53
2019-03-08 12:00:00,4.706,74.2,15.1,7.66,31.21,29.52
2019-03-08 13:00:00,4.672,73.13,17.44,7.45,33.18,29.5
2019-03-08 14:00:00,6.455,39.65,18.29,11.09,34.47,29.48
2019-03-08 15:00:00,7.901,34.24,12.88,11.66,34.22,29.47
2019-03-08 16:00:00,7.836,36.96,14.03,12.46,34.19,29.46
2019-03-08 17:00:00,6.7010000000000005,37.46,14.5,11.06,33.3,29.46
2019-03-08 18:00:00,4.843,34.32,14.85,10.5,32.5,29.46
2019-03-08 19:00:00,4.409,49.67,18.15,7.414,32.53,29.47
2019-03-08 20:00:00,4.709,68.96,14.5,8.5,32.4,29.47
2019-03-08 21:00:00,3.255,82.5,15.28,5.907,30.91,29.47
2019-03-08 22:00:00,3.682,78.83,13.68,6.3629999999999995,30.35,29.47
2019-03-08 23:00:00,4.144,80.0,20.17,8.96,29.77,29.47
2019-03-09 00:00:00,4.238,76.94,13.23,8.36,29.64,29.46
2019-03-09 01:00:00,3.638,88.5,13.84,6.749,28.95,29.45
2019-03-09 02:00:00,3.116,89.7,13.04,5.627000000000001,28.79,29.44
2019-03-09 03:00:00,2.634,84.7,14.6,5.487,28.84,29.43
2019-03-09 04:00:00,3.605,95.3,14.6,7.379,29.38,29.41
2019-03-09 05:00:00,5.747000000000001,93.7,14.75,11.59,30.36,29.4
2019-03-09 06:00:00,5.837999999999999,93.6,15.45,11.8,30.42,29.38
2019-03-09 07:00:00,5.311,95.2,17.95,9.97,30.45,29.36
2019-03-09 08:00:00,5.765,108.2,25.77,20.03,33.77,29.35
2019-03-09 09:00:00,6.275,108.6,26.28,18.56,35.48,29.32
2019-03-09 10:00:00,6.862,106.8,25.18,17.09,38.22,29.28
2019-03-09 11:00:00,8.57,115.0,25.24,25.11,40.41,29.23
2019-03-09 12:00:00,10.54,122.5,23.3,29.14,41.48,29.17
2019-03-09 13:00:00,8.5,116.5,25.31,22.17,41.47,29.11
2019-03-09 14:00:00,8.47,106.7,24.27,21.47,40.56,29.0
2019-03-09 15:00:00,8.45,117.2,25.92,22.13,39.05,28.91
2019-03-09 16:00:00,10.58,113.0,27.0,24.13,39.22,28.83
2019-03-09 17:00:00,11.4,123.9,24.2,28.44,40.27,28.77
2019-03-09 18:00:00,12.26,138.2,19.17,30.09,41.18,28.72
2019-03-09 19:00:00,9.0,160.3,22.25,23.78,40.84,28.72
2019-03-09 20:00:00,3.708,187.9,53.6,9.59,41.32,28.69
2019-03-09 21:00:00,4.16,191.4,21.93,9.03,41.78,28.68
2019-03-09 22:00:00,6.542999999999999,206.2,21.51,18.49,43.3,28.68
2019-03-09 23:00:00,16.52,242.7,14.65,35.21,44.81,28.7
2019-03-10 00:00:00,21.17,251.5,12.69,39.31,42.38,28.75
2019-03-10 01:00:00,21.92,252.4,13.43,41.58,39.5,28.81
2019-03-10 02:00:00,23.2,254.3,13.0,45.97,38.41,28.86
2019-03-10 03:00:00,20.9,253.2,13.37,43.02,38.1,28.9
2019-03-10 04:00:00,18.31,254.1,14.81,34.65,37.53,28.94
2019-03-10 05:00:00,17.49,253.1,13.88,33.8,37.52,28.99
2019-03-10 06:00:00,17.43,252.6,13.32,30.3,37.49,29.04
2019-03-10 07:00:00,17.52,249.0,13.1,30.51,36.99,29.07
2019-03-10 08:00:00,16.24,254.3,15.33,30.33,36.72,29.11
2019-03-10 09:00:00,15.42,257.0,14.09,29.04,35.93,29.16
2019-03-10 10:00:00,17.07,254.7,13.64,30.05,35.5,29.2
2019-03-10 11:00:00,17.17,255.3,14.5,37.34,35.35,29.24
2019-03-10 12:00:00,19.01,249.4,13.55,32.75,34.94,29.29
2019-03-10 13:00:00,19.79,254.4,13.35,35.56,35.15,29.33
2019-03-10 14:00:00,18.78,255.2,14.98,33.14,36.51,29.35
2019-03-10 15:00:00,17.56,256.1,13.75,32.79,37.43,29.39
2019-03-10 16:00:00,16.6,253.9,14.45,32.02,38.37,29.42
2019-03-10 17:00:00,15.81,258.0,14.3,29.21,38.8,29.44
2019-03-10 18:00:00,15.56,258.9,14.13,30.44,37.63,29.47
2019-03-10 19:00:00,14.77,258.8,13.87,26.41,35.55,29.5
2019-03-10 20:00:00,11.99,262.0,13.82,22.62,33.99,29.53
2019-03-10 21:00:00,9.99,256.2,12.83,18.14,33.03,29.54
2019-03-10 22:00:00,8.54,254.9,13.6,15.9,31.96,29.56
2019-03-10 23:00:00,8.16,252.2,12.56,14.67,30.98,29.57
2019-03-11 00:00:00,7.586,247.2,13.16,13.55,30.32,29.59
2019-03-11 01:00:00,9.14,249.6,10.94,15.16,29.63,29.6
2019-03-11 02:00:00,8.28,253.2,12.25,14.07,29.04,29.61
2019-03-11 03:00:00,7.568,261.2,12.99,12.81,28.52,29.62
2019-03-11 04:00:00,6.909,266.3,12.01,12.78,28.05,29.62
2019-03-11 05:00:00,6.483,266.1,11.85,11.09,28.05,29.63
2019-03-11 06:00:00,7.22,270.0,12.15,12.92,28.05,29.65
2019-03-11 07:00:00,8.03,277.8,12.29,13.13,28.83,29.67
2019-03-11 08:00:00,7.956,296.4,14.13,13.93,30.09,29.68
2019-03-11 09:00:00,7.33,290.5,15.66,12.99,30.88,29.71
2019-03-11 10:00:00,7.596,275.4,14.17,15.09,31.87,29.73
2019-03-11 11:00:00,6.772,284.4,23.09,12.74,34.39,29.73
2019-03-11 12:00:00,6.789,288.8,24.24,16.04,36.15,29.73
2019-03-11 13:00:00,8.55,275.9,21.24,16.91,39.03,29.72
2019-03-11 14:00:00,9.8,277.5,20.44,18.17,41.02,29.71
2019-03-11 15:00:00,11.37,278.4,15.3,19.09,42.09,29.69
2019-03-11 16:00:00,11.8,281.3,15.57,20.87,42.72,29.69
2019-03-11 17:00:00,11.8,286.1,14.45,20.84,42.03,29.69
2019-03-11 18:00:00,9.28,279.1,11.15,19.96,40.12,29.69
2019-03-11 19:00:00,8.24,277.7,10.41,15.51,38.13,29.7
2019-03-11 20:00:00,7.604,279.9,8.59,14.07,36.11,29.71
2019-03-11 21:00:00,5.77,277.3,9.55,11.2,34.83,29.71
2019-03-11 22:00:00,2.805,281.7,10.57,4.926,32.95,29.71
2019-03-11 23:00:00,3.404,251.7,26.42,6.7139999999999995,31.65,29.72
2019-03-12 00:00:00,5.3,241.8,9.94,8.29,31.71,29.72
2019-03-12 01:00:00,6.779,255.2,11.4,11.37,31.45,29.73
2019-03-12 02:00:00,3.195,265.5,15.57,7.975,29.64,29.74
2019-03-12 03:00:00,2.41,298.3,91.1,4.4,27.74,29.71
2019-03-12 04:00:00,1.986,182.9,45.39,4.436,26.34,29.69
2019-03-12 05:00:00,2.131,188.7,33.27,4.015,25.87,29.7
2019-03-12 06:00:00,1.861,177.5,44.31,4.365,25.58,29.7
2019-03-12 07:00:00,2.588,174.0,27.15,4.961,26.13,29.71
2019-03-12 08:00:00,3.957,188.8,15.64,8.29,29.49,29.71
2019-03-12 09:00:00,4.062,174.5,23.93,6.994,34.34,29.72
2019-03-12 10:00:00,4.923,150.8,28.61,9.87,39.2,29.71
2019-03-12 11:00:00,7.8020000000000005,192.9,21.03,15.41,42.62,29.7
2019-03-12 12:00:00,8.74,204.5,19.24,15.26,45.17,29.67
2019-03-12 13:00:00,9.18,190.0,20.65,17.3,46.96,29.64
2019-03-12 14:00:00,9.93,187.0,18.61,17.75,48.4,29.6
2019-03-12 15:00:00,10.2,186.5,18.08,19.33,48.81,29.58
2019-03-12 16:00:00,10.33,180.6,14.82,17.58,47.47,29.57
2019-03-12 17:00:00,9.5,173.1,15.58,18.66,46.23,29.55
2019-03-12 18:00:00,8.82,166.8,13.72,18.1,44.74,29.53
2019-03-12 19:00:00,9.25,165.8,13.58,17.89,44.01,29.52
2019-03-12 20:00:00,10.66,163.8,13.47,20.03,43.85,29.48
2019-03-12 21:00:00,11.77,165.8,13.76,22.27,43.97,29.44
2019-03-12 22:00:00,10.18,173.4,14.0,19.05,43.94,29.43
2019-03-12 23:00:00,11.73,174.1,13.21,20.77,44.13,29.41
2019-03-13 00:00:00,12.64,180.1,15.46,24.9,44.33,29.38
2019-03-13 01:00:00,10.31,184.3,15.5,22.59,43.84,29.36
2019-03-13 02:00:00,10.58,186.6,15.69,21.36,43.67,29.34
2019-03-13 03:00:00,11.65,192.4,14.63,23.15,41.52,29.32
2019-03-13 04:00:00,11.25,192.1,14.6,21.78,40.43,29.29
2019-03-13 05:00:00,10.06,195.0,14.68,19.82,40.67,29.29
2019-03-13 06:00:00,8.82,195.1,15.25,16.95,40.45,29.29
2019-03-13 07:00:00,8.41,190.5,15.06,15.44,40.67,29.29
2019-03-13 08:00:00,8.18,187.1,14.98,15.23,41.6,29.28
2019-03-13 09:00:00,7.761,189.3,15.28,13.83,43.05,29.28
2019-03-13 10:00:00,7.952000000000001,186.3,15.27,15.83,45.05,29.28
2019-03-13 11:00:00,7.966,186.9,16.14,16.53,47.0,29.26
2019-03-13 12:00:00,6.854,174.3,16.4,15.97,46.52,29.25
2019-03-13 13:00:00,8.58,174.0,15.77,18.03,50.4,29.22
2019-03-13 14:00:00,7.393,167.8,16.64,15.34,53.62,29.17
2019-03-13 15:00:00,8.5,159.4,17.23,17.44,56.83,29.14
2019-03-13 16:00:00,8.18,155.7,14.79,15.86,58.1,29.11
2019-03-13 17:00:00,8.15,157.2,15.11,16.63,58.55,29.09
2019-03-13 18:00:00,8.98,164.6,14.62,19.23,59.96,29.1
2019-03-13 19:00:00,7.218999999999999,150.5,15.82,15.48,59.04,29.09
2019-03-13 20:00:00,9.12,141.6,15.42,18.73,59.68,29.06
2019-03-13 21:00:00,8.79,149.2,14.55,17.89,59.45,29.05
2019-03-13 22:00:00,8.92,160.2,14.47,17.72,58.22,29.05
2019-03-13 23:00:00,10.24,162.2,13.74,19.4,54.57,29.06
2019-03-14 00:00:00,10.07,148.8,16.85,22.55,52.5,29.01
2019-03-14 01:00:00,13.26,157.7,15.29,26.37,53.0,28.96
2019-03-14 02:00:00,12.1,160.7,13.84,23.12,54.0,28.95
2019-03-14 03:00:00,12.21,162.8,16.15,25.71,53.89,28.93
2019-03-14 04:00:00,13.5,175.9,14.62,25.5,55.18,28.91
2019-03-14 05:00:00,12.63,167.2,13.73,26.3,56.14,28.89
2019-03-14 06:00:00,14.16,169.8,14.07,26.66,56.7,28.88
2019-03-14 07:00:00,13.87,170.2,14.6,26.76,56.69,28.86
2019-03-14 08:00:00,14.41,172.4,14.75,28.58,55.92,28.85
2019-03-14 09:00:00,12.37,176.8,15.45,26.62,56.85,28.84
2019-03-14 10:00:00,12.4,162.5,15.24,27.32,57.69,28.8
2019-03-14 11:00:00,8.68,178.7,26.95,22.87,55.54,28.78
2019-03-14 12:00:00,12.48,173.7,16.61,25.22,59.96,28.73
2019-03-14 13:00:00,14.76,183.1,17.36,38.36,63.05,28.66
2019-03-14 14:00:00,16.15,218.0,16.57,35.98,60.34,28.66
2019-03-14 15:00:00,20.17,231.6,16.6,39.55,60.11,28.69
2019-03-14 16:00:00,21.86,242.5,18.23,41.51,55.67,28.74
2019-03-14 17:00:00,23.09,237.5,15.14,46.39,50.81,28.79
2019-03-14 18:00:00,20.6,241.2,14.4,42.46,48.28,28.83
2019-03-14 19:00:00,19.27,240.3,15.6,34.82,46.11,28.86
2019-03-14 20:00:00,18.53,242.0,14.1,37.24,44.1,28.9
2019-03-14 21:00:00,17.91,231.4,14.79,35.87,42.05,28.92
2019-03-14 22:00:00,15.45,229.6,15.64,31.7,41.33,28.94
2019-03-14 23:00:00,15.04,234.6,14.26,28.02,41.61,28.95
2019-03-15 00:00:00,16.36,239.4,14.53,32.3,41.31,28.97
2019-03-15 01:00:00,18.62,244.8,13.42,32.44,40.95,28.98
2019-03-15 02:00:00,15.22,239.4,13.29,29.67,39.65,29.0
2019-03-15 03:00:00,16.34,245.8,13.58,30.12,38.97,29.02
2019-03-15 04:00:00,16.01,250.7,12.41,27.78,38.34,29.03
2019-03-15 05:00:00,15.59,250.6,12.86,28.06,37.64,29.06
2019-03-15 06:00:00,11.91,256.5,13.97,22.17,37.46,29.09
2019-03-15 07:00:00,10.97,263.4,13.19,21.26,37.31,29.11
2019-03-15 08:00:00,11.38,269.6,13.09,21.05,37.27,29.14
2019-03-15 09:00:00,10.2,269.7,13.46,17.89,37.22,29.17
2019-03-15 10:00:00,10.16,261.1,14.4,20.52,36.72,29.21
2019-03-15 11:00:00,10.77,262.3,14.07,21.47,36.09,29.23
2019-03-15 12:00:00,12.28,263.5,13.83,24.73,35.96,29.25
2019-03-15 13:00:00,13.92,270.6,13.59,25.88,36.47,29.27
2019-03-15 14:00:00,13.8,272.3,13.56,27.78,36.63,29.29
2019-03-15 15:00:00,14.7,275.0,12.95,28.34,37.49,29.31
2019-03-15 16:00:00,14.7,279.6,12.13,27.5,37.75,29.35
2019-03-15 17:00:00,14.27,274.7,12.81,31.77,38.58,29.38
2019-03-15 18:00:00,11.98,277.5,11.69,21.89,39.1,29.4
2019-03-15 19:00:00,11.98,275.1,12.37,21.47,39.49,29.43
2019-03-15 20:00:00,12.62,277.4,11.65,23.12,38.83,29.45
2019-03-15 21:00:00,14.95,281.9,11.38,28.34,37.57,29.48
2019-03-15 22:00:00,13.76,282.2,10.77,23.78,35.82,29.5
2019-03-15 23:00:00,11.99,281.1,10.49,20.03,34.82,29.52
2019-03-16 00:00:00,10.9,281.3,10.98,19.86,33.97,29.52
2019-03-16 01:00:00,10.67,282.4,10.28,20.14,32.97,29.54
2019-03-16 02:00:00,9.96,284.1,10.25,18.24,32.19,29.56
2019-03-16 03:00:00,8.67,281.1,9.67,16.95,31.19,29.56
2019-03-16 04:00:00,8.68,284.6,9.56,13.44,30.43,29.57
2019-03-16 05:00:00,8.25,284.9,9.22,13.23,30.21,29.6
2019-03-16 06:00:00,7.582999999999999,279.2,10.0,12.6,29.63,29.62
2019-03-16 07:00:00,7.335,281.0,10.28,12.08,29.55,29.64
2019-03-16 08:00:00,9.72,292.6,13.48,16.07,30.9,29.65
2019-03-16 09:00:00,10.41,288.7,13.87,18.77,32.84,29.66
2019-03-16 10:00:00,9.07,284.5,20.14,16.25,34.64,29.68
2019-03-16 11:00:00,9.62,289.4,21.6,16.25,36.44,29.69
2019-03-16 12:00:00,8.23,271.5,26.69,19.12,38.34,29.68
2019-03-16 13:00:00,8.73,299.0,58.81,17.47,38.95,29.68
2019-03-16 14:00:00,9.62,71.82,15.42,15.51,36.45,29.66
2019-03-16 15:00:00,7.49,74.12,19.6,13.55,36.68,29.65
2019-03-16 16:00:00,6.609,83.7,19.94,11.76,35.89,29.65
2019-03-16 17:00:00,5.67,86.9,16.87,10.15,35.96,29.65
2019-03-16 18:00:00,4.386,94.9,21.3,9.27,35.66,29.64
2019-03-16 19:00:00,3.215,100.0,24.36,6.9239999999999995,33.31,29.64
2019-03-16 20:00:00,2.758,92.8,38.65,6.117999999999999,32.72,29.65
2019-03-16 21:00:00,1.696,118.3,37.9,5.417000000000001,31.97,29.65
2019-03-16 22:00:00,2.056,139.0,28.12,4.506,30.71,29.64
2019-03-16 23:00:00,2.313,144.8,13.89,4.471,30.54,29.63
2019-03-17 00:00:00,1.625,123.8,16.08,3.77,29.67,29.61
2019-03-17 01:00:00,2.782,175.9,15.03,5.277,29.61,29.6
2019-03-17 02:00:00,3.033,181.7,12.47,6.784,28.94,29.59
2019-03-17 03:00:00,3.662,182.8,15.68,6.223,29.37,29.59
2019-03-17 04:00:00,3.7289999999999996,188.8,12.93,6.678,30.42,29.58
2019-03-17 05:00:00,3.775,193.6,14.81,7.66,31.12,29.58
2019-03-17 06:00:00,4.917,230.4,26.82,8.96,32.33,29.58
2019-03-17 07:00:00,5.894,241.8,13.59,10.67,32.78,29.58
2019-03-17 08:00:00,7.517,241.2,15.73,12.36,32.9,29.59
2019-03-17 09:00:00,6.766,240.1,15.26,11.2,33.87,29.59
2019-03-17 10:00:00,7.266,242.1,17.94,11.87,36.1,29.6
2019-03-17 11:00:00,6.641,253.3,24.47,13.2,38.62,29.6
2019-03-17 12:00:00,7.392,248.3,26.66,22.17,40.78,29.59
2019-03-17 13:00:00,7.832000000000001,267.6,21.42,16.0,41.8,29.58
2019-03-17 14:00:00,9.64,338.3,54.93,21.64,42.02,29.56
2019-03-17 15:00:00,9.98,36.23,14.79,17.12,38.81,29.57
2019-03-17 16:00:00,7.934,51.57,19.02,15.09,38.41,29.57
2019-03-17 17:00:00,6.507999999999999,61.17,18.59,11.3,37.58,29.59
2019-03-17 18:00:00,4.534,77.14,17.48,8.43,36.13,29.6
2019-03-17 19:00:00,2.872,90.6,20.95,5.277,34.42,29.61
2019-03-17 20:00:00,1.4969999999999999,134.6,51.35,3.4189999999999996,33.71,29.61
2019-03-17 21:00:00,1.416,148.2,59.89,2.929,33.19,29.62
2019-03-17 22:00:00,1.271,213.6,61.06,3.2439999999999998,32.85,29.63
2019-03-17 23:00:00,1.247,201.6,57.61,2.858,33.56,29.64
2019-03-18 00:00:00,2.049,201.5,21.33,3.84,33.58,29.65
2019-03-18 01:00:00,2.021,226.6,14.92,4.646,32.46,29.65
2019-03-18 02:00:00,4.388999999999999,288.3,19.72,8.08,32.56,29.65
2019-03-18 03:00:00,3.8939999999999997,291.7,9.95,6.117999999999999,32.1,29.66
2019-03-18 04:00:00,4.287,288.3,9.05,6.608,31.19,29.65
2019-03-18 05:00:00,3.8689999999999998,269.4,10.65,6.749,30.56,29.66
2019-03-18 06:00:00,4.0569999999999995,271.3,8.8,6.223,29.66,29.67
2019-03-18 07:00:00,4.053999999999999,281.4,11.15,6.7139999999999995,29.56,29.69
2019-03-18 08:00:00,6.222,295.4,16.0,11.09,31.62,29.7
2019-03-18 09:00:00,5.769,315.5,23.76,11.51,34.13,29.72
2019-03-18 10:00:00,4.2589999999999995,267.1,35.99,9.59,36.75,29.73
2019-03-18 11:00:00,5.593,214.5,29.54,12.67,39.16,29.73
2019-03-18 12:00:00,5.9479999999999995,268.7,58.2,11.83,40.88,29.73
2019-03-18 13:00:00,5.091,73.02,20.37,10.99,39.27,29.72
2019-03-18 14:00:00,5.772,334.3,91.3,14.77,41.22,29.7
2019-03-18 15:00:00,9.5,279.8,21.16,15.41,42.77,29.69
2019-03-18 16:00:00,11.02,279.3,16.73,20.31,43.47,29.69
2019-03-18 17:00:00,9.77,257.5,15.35,16.56,43.58,29.69
2019-03-18 18:00:00,7.96,277.0,14.38,14.63,42.09,29.69
2019-03-18 19:00:00,7.441,283.1,9.28,12.85,41.0,29.7
2019-03-18 20:00:00,4.777,274.5,8.58,9.27,39.11,29.71
2019-03-18 21:00:00,2.9989999999999997,225.4,20.9,5.242000000000001,36.86,29.71
2019-03-18 22:00:00,2.93,214.8,13.67,5.662000000000001,35.99,29.71
2019-03-18 23:00:00,2.66,221.0,14.84,5.066,35.72,29.72
2019-03-19 00:00:00,2.641,219.2,18.27,5.5920000000000005,35.46,29.72
2019-03-19 01:00:00,2.274,223.8,17.16,5.627000000000001,34.72,29.72
2019-03-19 02:00:00,3.423,230.1,13.61,7.379,34.6,29.72
2019-03-19 03:00:00,3.741,235.9,11.58,6.188,34.23,29.71
2019-03-19 04:00:00,4.157,241.3,11.93,7.625,33.61,29.71
2019-03-19 05:00:00,4.184,249.4,11.93,6.888999999999999,32.84,29.72
2019-03-19 06:00:00,3.531,253.7,15.42,6.5729999999999995,32.05,29.73
2019-03-19 07:00:00,3.162,225.2,16.06,6.082999999999999,31.69,29.74
2019-03-19 08:00:00,4.232,238.3,16.56,7.414,35.25,29.75
2019-03-19 09:00:00,4.657,240.5,16.52,8.33,39.34,29.76
2019-03-19 10:00:00,6.695,240.9,23.71,14.07,43.12,29.76
2019-03-19 11:00:00,7.443,252.7,20.65,13.06,44.73,29.76
2019-03-19 12:00:00,7.287999999999999,245.9,24.5,15.16,46.16,29.75
2019-03-19 13:00:00,7.485,238.2,29.61,17.44,47.62,29.74
2019-03-19 14:00:00,8.44,218.0,29.58,19.65,48.39,29.71
2019-03-19 15:00:00,7.864,213.1,27.01,19.26,49.38,29.69
2019-03-19 16:00:00,7.946000000000001,226.3,22.93,15.69,49.55,29.67
2019-03-19 17:00:00,8.21,220.0,20.78,15.44,49.11,29.65
2019-03-19 18:00:00,7.83,212.5,13.56,19.16,47.95,29.64
2019-03-19 19:00:00,5.126,204.6,12.32,11.66,45.59,29.63
2019-03-19 20:00:00,3.463,177.6,12.77,6.749,44.25,29.62
2019-03-19 21:00:00,3.097,171.7,12.83,5.767,42.95,29.61
2019-03-19 22:00:00,3.59,166.6,13.64,7.87,41.97,29.6
2019-03-19 23:00:00,5.303,169.9,14.75,11.2,43.13,29.58
2019-03-20 00:00:00,5.779,189.5,14.31,10.5,42.51,29.57
2019-03-20 01:00:00,5.806,193.8,14.49,11.02,42.01,29.56
2019-03-20 02:00:00,6.07,200.3,15.01,12.18,42.14,29.55
2019-03-20 03:00:00,6.457999999999999,207.6,15.04,12.99,42.63,29.53
2019-03-20 04:00:00,8.32,211.0,13.31,20.52,42.72,29.51
2019-03-20 05:00:00,7.489,208.7,15.5,15.83,41.96,29.5
2019-03-20 06:00:00,5.571000000000001,189.7,16.25,10.71,41.32,29.48
2019-03-20 07:00:00,6.995,190.9,15.01,14.42,40.07,29.47
2019-03-20 08:00:00,7.434,183.0,15.49,15.16,39.73,29.44
2019-03-20 09:00:00,8.14,188.6,16.27,17.72,39.91,29.43
2019-03-20 10:00:00,9.89,185.0,16.65,21.89,40.68,29.4
2019-03-20 11:00:00,10.7,186.6,16.46,21.64,40.71,29.37
2019-03-20 12:00:00,7.75,195.0,17.06,16.07,40.55,29.35
2019-03-20 13:00:00,7.61,199.5,15.9,14.49,40.71,29.33
2019-03-20 14:00:00,6.734,203.6,15.28,13.48,41.72,29.29
2019-03-20 15:00:00,6.487,217.0,16.59,12.32,42.98,29.28
2019-03-20 16:00:00,5.896,216.0,13.88,11.3,43.69,29.26
2019-03-20 17:00:00,4.47,239.4,15.43,8.47,43.83,29.26
2019-03-20 18:00:00,4.224,233.9,20.18,8.85,43.86,29.26
2019-03-20 19:00:00,3.391,215.1,16.88,7.765,43.66,29.26
2019-03-20 20:00:00,3.6660000000000004,196.7,11.45,6.153,43.22,29.26
2019-03-20 21:00:00,5.282,205.8,14.27,17.05,42.85,29.26
2019-03-20 22:00:00,7.232,250.1,42.01,16.63,43.02,29.25
2019-03-20 23:00:00,3.637,325.1,20.28,8.75,42.04,29.25
2019-03-21 00:00:00,5.4079999999999995,290.2,20.18,10.11,41.47,29.25
2019-03-21 01:00:00,7.247000000000001,293.3,15.2,12.6,40.81,29.25
2019-03-21 02:00:00,6.831,316.0,18.97,12.92,39.31,29.25
2019-03-21 03:00:00,7.01,312.1,17.9,13.97,37.97,29.25
2019-03-21 04:00:00,7.0889999999999995,309.4,16.63,14.32,37.52,29.25
2019-03-21 05:00:00,6.894,317.3,20.04,13.2,37.52,29.26
2019-03-21 06:00:00,6.644,338.1,24.77,18.1,37.52,29.28
2019-03-21 07:00:00,10.73,343.2,22.87,24.2,36.35,29.29
2019-03-21 08:00:00,10.4,348.7,21.66,22.69,35.73,29.32
2019-03-21 09:00:00,9.94,350.2,21.56,19.47,35.78,29.34
2019-03-21 10:00:00,10.16,348.3,22.82,20.91,35.9,29.37
