,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
104,2017-09-05 08:00:00,5034,11.5,286.5,14.26,20.73,58.5,29.25,59.17,13.62
105,2017-09-05 09:00:00,5035,12.89,288.9,16.02,22.87,60.0,29.25,67.09,13.61
106,2017-09-05 10:00:00,5036,11.1,280.5,17.18,19.65,62.83,29.25,72.76,13.6
107,2017-09-05 11:00:00,5037,12.5,287.0,20.14,21.82,66.03,29.25,78.6,13.61
108,2017-09-05 12:00:00,5038,12.36,297.8,17.76,23.33,67.12,29.25,80.9,13.61
109,2017-09-05 13:00:00,5039,11.86,293.9,17.08,22.27,68.14,29.25,81.2,13.62
110,2017-09-05 14:00:00,5040,12.63,292.1,21.35,24.31,69.09,29.24,79.47,13.63
111,2017-09-05 15:00:00,5041,13.0,295.4,19.22,21.08,69.46,29.24,80.2,13.63
112,2017-09-05 16:00:00,5042,11.13,301.6,16.96,22.98,67.51,29.24,77.08,13.61
113,2017-09-05 17:00:00,5043,12.57,310.8,17.25,24.76,65.27,29.26,72.5,13.6
114,2017-09-05 18:00:00,5044,11.75,300.0,16.49,20.38,64.43,29.27,68.9,13.61
115,2017-09-05 19:00:00,5045,9.64,296.5,17.09,19.05,62.86,29.28,66.29,13.63
116,2017-09-05 20:00:00,5046,9.56,302.1,18.25,20.8,61.7,29.3,63.94,13.63
117,2017-09-05 21:00:00,5047,8.86,309.3,14.04,17.23,60.92,29.31,61.99,13.62
118,2017-09-05 22:00:00,5048,6.272,305.8,13.32,13.34,59.66,29.31,60.13,13.62
119,2017-09-05 23:00:00,5049,5.578,296.9,16.64,11.09,58.78,29.31,58.56,13.62
120,2017-09-06 00:00:00,5050,6.288,296.5,15.19,11.69,57.95,29.31,57.96,13.62
121,2017-09-06 01:00:00,5051,6.298,297.4,14.52,13.06,56.71,29.32,56.88,13.6
122,2017-09-06 02:00:00,5052,5.48,292.0,13.74,10.78,55.61,29.32,56.2,13.62
123,2017-09-06 03:00:00,5053,6.672,292.4,12.33,11.55,54.46,29.32,55.15,13.6
124,2017-09-06 04:00:00,5054,7.054,296.5,11.08,11.59,53.63,29.31,54.48,13.6
125,2017-09-06 05:00:00,5055,5.907,304.5,12.7,11.97,52.59,29.33,53.31,13.6
126,2017-09-06 06:00:00,5056,5.357,298.9,13.0,9.34,52.05,29.34,52.61,13.6
127,2017-09-06 07:00:00,5057,6.393,306.8,14.68,11.41,52.48,29.35,52.82,13.6
128,2017-09-06 08:00:00,5058,8.22,312.4,14.64,13.93,55.29,29.35,55.66,13.6
129,2017-09-06 09:00:00,5059,8.78,322.8,18.41,15.72,58.31,29.36,66.06,13.6
130,2017-09-06 10:00:00,5060,7.754,342.0,26.97,15.69,60.17,29.36,73.06,13.62
131,2017-09-06 11:00:00,5061,9.95,351.9,25.91,20.1,61.4,29.37,76.92,13.63
132,2017-09-06 12:00:00,5062,10.61,1.658,28.35,18.63,62.16,29.37,77.78,13.63
133,2017-09-06 13:00:00,5063,10.25,9.91,29.02,24.48,63.16,29.38,78.49,13.61
134,2017-09-06 14:00:00,5064,9.12,15.82,25.92,16.7,62.8,29.38,78.54,13.63
135,2017-09-06 15:00:00,5065,7.07,12.54,28.51,13.62,62.21,29.37,73.11,13.63
136,2017-09-06 16:00:00,5066,5.768,9.04,29.19,11.34,62.42,29.37,68.57,13.63
137,2017-09-06 17:00:00,5067,6.069,357.4,29.08,17.26,61.72,29.38,66.01,13.61
138,2017-09-06 18:00:00,5068,6.235,334.2,18.9,12.81,61.13,29.38,64.44,13.61
139,2017-09-06 19:00:00,5069,5.616,304.9,14.56,10.99,61.33,29.38,62.93,13.63
140,2017-09-06 20:00:00,5070,4.624,301.6,13.68,8.85,61.07,29.39,61.77,13.63
141,2017-09-06 21:00:00,5071,4.652,287.6,12.52,9.1,60.82,29.39,61.45,13.62
142,2017-09-06 22:00:00,5072,4.811,281.8,13.64,8.01,59.54,29.39,59.87,13.62
143,2017-09-06 23:00:00,5073,4.868,274.3,10.36,8.4,58.47,29.39,58.34,13.62
144,2017-09-07 00:00:00,5074,4.959,269.8,11.51,7.975,57.15,29.39,57.27,13.62
145,2017-09-07 01:00:00,5075,4.878,269.5,11.58,8.29,55.74,29.39,56.63,13.6
146,2017-09-07 02:00:00,5076,5.375,269.5,10.65,9.03,55.65,29.39,55.87,13.62
147,2017-09-07 03:00:00,5077,5.167,271.7,10.76,8.71,54.8,29.39,55.61,13.62
