,TIMESTAMP,RECORD,AWS Mph WVc,AWD Deg WVc,SIG Deg WVc,Gust Mph Max,AvgT Deg_F Avg,ABP InHg Avg,Ltemp Deg_F Max,Batt Vdc Min
218,2017-06-10 02:00:00,2940,5.37,204.5,14.63,11.06,68.04,29.2,67.61,13.63
219,2017-06-10 03:00:00,2941,7.527,214.3,11.33,12.6,70.46,29.2,69.49,13.6
220,2017-06-10 04:00:00,2942,7.96,214.4,12.43,13.44,69.99,29.2,70.17,13.62
221,2017-06-10 05:00:00,2943,9.16,214.1,10.33,14.74,69.8,29.22,70.36,13.62
222,2017-06-10 06:00:00,2944,8.62,212.5,11.34,14.88,69.73,29.24,71.25,13.62
223,2017-06-10 07:00:00,2945,9.07,215.2,12.92,15.65,70.86,29.25,73.42,13.6
224,2017-06-10 08:00:00,2946,10.57,224.0,16.52,20.24,74.65,29.26,77.18,13.63
225,2017-06-10 09:00:00,2947,11.92,222.8,17.43,23.75,77.52,29.26,81.3,13.61
226,2017-06-10 10:00:00,2948,13.75,215.0,15.51,29.6,80.6,29.24,88.5,13.61
227,2017-06-10 11:00:00,2949,14.82,215.7,16.31,27.32,83.7,29.23,92.0,13.49
228,2017-06-10 12:00:00,2950,14.98,209.6,19.42,30.16,85.8,29.22,95.8,13.51
229,2017-06-10 13:00:00,2951,15.99,207.4,16.68,28.41,88.0,29.2,97.5,13.64
230,2017-06-10 14:00:00,2952,16.03,202.5,17.81,29.39,89.8,29.18,98.8,13.49
231,2017-06-10 15:00:00,2953,17.8,208.4,15.38,34.82,90.2,29.17,99.1,13.49
232,2017-06-10 16:00:00,2954,18.77,210.6,16.1,32.93,90.3,29.15,99.1,14.15
233,2017-06-10 17:00:00,2955,18.41,209.5,14.44,33.17,89.5,29.15,98.0,14.16
234,2017-06-10 18:00:00,2956,15.27,205.8,15.93,29.56,88.7,29.15,97.2,13.64
235,2017-06-10 19:00:00,2957,12.57,203.7,15.19,25.43,86.7,29.15,95.3,13.63
236,2017-06-10 20:00:00,2958,12.01,204.8,15.59,25.81,84.0,29.17,91.2,13.63
237,2017-06-10 21:00:00,2959,12.74,206.1,14.82,25.74,82.5,29.19,85.6,13.63
238,2017-06-10 22:00:00,2960,12.31,207.2,14.73,24.62,80.6,29.21,82.5,13.63
239,2017-06-10 23:00:00,2961,14.62,209.7,13.4,28.06,79.32,29.22,80.5,13.63
240,2017-06-11 00:00:00,2962,15.29,211.5,13.04,28.51,77.84,29.23,79.42,13.48
